Id,Cultivo,Longitud,Latitud,Elevacion,Dataset,Campania,GlobalId,B_1,G_1,R_1,NIR_1,SWIR1_1,SWIR2_1,NVDI_1,B_2,G_2,R_2,NIR_2,SWIR1_2,SWIR2_2,NVDI_2,B_3,G_3,R_3,NIR_3,SWIR1_3,SWIR2_3,NVDI_3,B_4,G_4,R_4,NIR_4,SWIR1_4,SWIR2_4,NVDI_4,B_5,G_5,R_5,NIR_5,SWIR1_5,SWIR2_5,NVDI_5,B_6,G_6,R_6,NIR_6,SWIR1_6,SWIR2_6,NVDI_6,B_7,G_7,R_7,NIR_7,SWIR1_7,SWIR2_7,NVDI_7,B_8,G_8,R_8,NIR_8,SWIR1_8,SWIR2_8,NVDI_8,B_9,G_9,R_9,NIR_9,SWIR1_9,SWIR2_9,NVDI_9,B_10,G_10,R_10,NIR_10,SWIR1_10,SWIR2_10,NVDI_10,B_11,G_11,R_11,NIR_11,SWIR1_11,SWIR2_11,NVDI_11,B_12,G_12,R_12,NIR_12,SWIR1_12,SWIR2_12,NVDI_12,B_13,G_13,R_13,NIR_13,SWIR1_13,SWIR2_13,NVDI_13,B_14,G_14,R_14,NIR_14,SWIR1_14,SWIR2_14,NVDI_14,B_15,G_15,R_15,NIR_15,SWIR1_15,SWIR2_15,NVDI_15,B_16,G_16,R_16,NIR_16,SWIR1_16,SWIR2_16,NVDI_16,B_17,G_17,R_17,NIR_17,SWIR1_17,SWIR2_17,NVDI_17,B_18,G_18,R_18,NIR_18,SWIR1_18,SWIR2_18,NVDI_18,B_19,G_19,R_19,NIR_19,SWIR1_19,SWIR2_19,NVDI_19,B_20,G_20,R_20,NIR_20,SWIR1_20,SWIR2_20,NVDI_20,B_21,G_21,R_21,NIR_21,SWIR1_21,SWIR2_21,NVDI_21,B_22,G_22,R_22,NIR_22,SWIR1_22,SWIR2_22,NVDI_22,B_23,G_23,R_23,NIR_23,SWIR1_23,SWIR2_23,NVDI_23,B_24,G_24,R_24,NIR_24,SWIR1_24,SWIR2_24,NVDI_24
130,s,-62.168125360694894,-33.87118144961965,102.255051,BC,19/20,680,690.0,955.0,1092.0,2386.0,3348.0,2490.0,0.3720529039677976,215.0,555.0,377.0,3406.0,2346.0,1279.0,0.8006872852233677,114.0,417.0,200.0,4404.0,2236.0,1053.0,0.9131190269331017,168.0,395.0,155.0,4628.0,1976.0,865.0,0.935187121053732,69.0,387.0,145.0,4716.0,2107.0,959.0,0.940341493519852,176.0,483.0,207.0,3776.0,1952.0,943.0,0.8960582475520964,258.0,506.0,664.0,1686.0,2293.0,1589.0,0.4348936170212766,724.0,980.0,1476.0,2244.0,3662.0,2816.0,0.2064516129032258,685.0,862.0,1238.0,1904.0,3323.0,2676.0,0.21196690006365373,686.0,918.0,1292.0,1966.0,3501.0,2831.0,0.20687538367096375,457.0,670.0,1009.0,1606.0,2893.0,2420.0,0.2282982791586998,541.0,650.0,1018.0,1714.0,2978.0,2500.0,0.2547584187408492,502.0,737.0,1042.0,1780.0,2956.0,2371.0,0.261516654854713,460.0,618.0,819.0,1796.0,2837.0,2357.0,0.3736137667304015,390.0,631.0,868.0,2056.0,2839.0,2153.0,0.4062927496580027,496.0,753.0,1006.0,2114.0,3003.0,2350.0,0.35512820512820514,630.0,761.0,775.0,2432.0,2504.0,1748.0,0.5166822575615839,407.0,670.0,645.0,2818.0,2343.0,1503.0,0.6274906150736356,375.0,545.0,444.0,3374.0,2001.0,1150.0,0.7674174960712414,236.0,389.0,302.0,2818.0,1542.0,844.0,0.8064102564102564,339.0,590.0,531.0,2900.0,1992.0,1205.0,0.6904692509472456,583.0,907.0,1218.0,2556.0,2663.0,1835.0,0.35453100158982515,,,,,,,,,,,,,,
131,P,-62.16142132527835,-33.87000857448961,101.835175,BC,19/20,681,258.0,325.0,336.0,917.0,629.0,391.0,0.4636871508379888,174.0,386.0,250.0,1484.0,767.0,429.0,0.7116493656286044,108.0,359.0,235.0,1556.0,878.0,455.0,0.7375767727526521,207.0,431.0,252.0,1656.0,737.0,398.0,0.7358490566037735,125.0,360.0,281.0,1794.0,907.0,491.0,0.7291566265060241,133.0,301.0,194.0,1536.0,703.0,351.0,0.7757225433526012,120.0,334.0,215.0,1874.0,822.0,407.0,0.7941598851124941,178.0,398.0,305.0,1952.0,885.0,466.0,0.7297297297297297,85.0,214.0,166.0,1626.0,558.0,307.0,0.8147321428571429,102.0,219.0,182.0,1478.0,606.0,324.0,0.7807228915662651,9.0,174.0,149.0,1562.0,652.0,373.0,0.8258328462887199,46.0,215.0,159.0,1810.0,635.0,322.0,0.8384966988318944,22.0,208.0,245.0,1642.0,724.0,421.0,0.7403285638579756,38.0,121.0,151.0,1366.0,683.0,403.0,0.8009228740936059,1.0,105.0,226.0,984.0,742.0,491.0,0.6264462809917355,63.0,180.0,266.0,1048.0,748.0,532.0,0.5951293759512938,372.0,368.0,404.0,959.0,671.0,436.0,0.4071900220102713,166.0,276.0,350.0,910.0,686.0,460.0,0.4444444444444444,317.0,391.0,472.0,1268.0,1336.0,891.0,0.4574712643678161,107.0,118.0,145.0,523.0,435.0,277.0,0.5658682634730539,126.0,230.0,239.0,839.0,764.0,527.0,0.5565862708719852,244.0,374.0,415.0,1404.0,1611.0,1055.0,0.5437053326003298,,,,,,,,,,,,,,
132,S,-62.16206972939462,-33.87247928446386,101.835175,BC,19/20,682,349.0,570.0,343.0,4220.0,2274.0,1120.0,0.8496603111987727,120.0,365.0,155.0,4492.0,1706.0,743.0,0.9332902948138584,45.0,260.0,91.0,4884.0,1753.0,730.0,0.9634170854271356,123.0,317.0,129.0,4356.0,1644.0,692.0,0.94247491638796,82.0,336.0,134.0,4012.0,1718.0,771.0,0.9353593825373856,247.0,422.0,590.0,1692.0,2357.0,1651.0,0.4829097283085013,250.0,447.0,672.0,1166.0,2452.0,1825.0,0.2687704026115343,728.0,973.0,1404.0,2026.0,3529.0,2672.0,0.1813411078717201,700.0,847.0,1168.0,1792.0,3276.0,2580.0,0.2108108108108108,714.0,916.0,1226.0,1750.0,3410.0,2686.0,0.1760752688172043,253.0,438.0,688.0,1162.0,2307.0,2134.0,0.2562162162162162,338.0,470.0,686.0,1282.0,2332.0,2150.0,0.30284552845528456,293.0,501.0,715.0,1320.0,2314.0,2021.0,0.2972972972972973,282.0,463.0,519.0,1794.0,2206.0,1823.0,0.5512321660181583,132.0,390.0,414.0,2266.0,2108.0,1493.0,0.691044776119403,346.0,584.0,727.0,2080.0,2492.0,1899.0,0.482009262557891,487.0,637.0,550.0,2460.0,2025.0,1303.0,0.6345514950166113,304.0,601.0,445.0,2988.0,1961.0,1181.0,0.7407515292746869,324.0,509.0,349.0,3340.0,1704.0,917.0,0.8107888316616969,199.0,343.0,205.0,2842.0,1221.0,605.0,0.8654414177879882,277.0,498.0,372.0,2954.0,1595.0,903.0,0.7763078773301263,381.0,684.0,763.0,2510.0,1992.0,1297.0,0.5337610754659334,,,,,,,,,,,,,,
133,P,-62.155863575710214,-33.87111415394144,101.956474,BC,19/20,683,608.0,946.0,861.0,3144.0,2891.0,1897.0,0.5700374531835206,357.0,764.0,531.0,3444.0,2236.0,1239.0,0.7328301886792453,412.0,798.0,701.0,3110.0,2443.0,1406.0,0.6321175544476515,535.0,839.0,930.0,2598.0,2655.0,1704.0,0.4727891156462585,578.0,948.0,1072.0,3032.0,3047.0,1963.0,0.4775828460038986,393.0,713.0,607.0,2868.0,2191.0,1245.0,0.6506474820143885,318.0,618.0,521.0,2846.0,2022.0,1134.0,0.6905256905256906,365.0,619.0,663.0,3096.0,2311.0,1290.0,0.6472466081404629,478.0,749.0,838.0,2768.0,2542.0,1592.0,0.5352190793122573,555.0,850.0,1096.0,2620.0,3103.0,2130.0,0.4101184068891281,553.0,844.0,1130.0,2732.0,3041.0,2118.0,0.414810978767478,514.0,801.0,1108.0,2814.0,2953.0,2012.0,0.4349821519632841,529.0,896.0,1162.0,2736.0,2971.0,2039.0,0.4037968188814777,487.0,771.0,990.0,2458.0,3075.0,2272.0,0.42575406032482604,480.0,811.0,1082.0,2546.0,3058.0,2207.0,0.40352811466372657,578.0,840.0,1128.0,2566.0,3166.0,2328.0,0.38927991337303736,750.0,976.0,1090.0,2708.0,3184.0,2279.0,0.426013691416535,672.0,963.0,1100.0,2890.0,3104.0,2152.0,0.44862155388471175,678.0,952.0,996.0,3040.0,3057.0,2099.0,0.5064420218037661,475.0,756.0,686.0,2708.0,2331.0,1447.0,0.5957572186210961,590.0,954.0,882.0,3106.0,2763.0,1802.0,0.5576730190571715,623.0,962.0,984.0,3122.0,2878.0,1952.0,0.5207014125669751,,,,,,,,,,,,,,
135,S,-62.19464045759286,-33.86376899246148,104.988945,BC,19/20,685,307.0,631.0,313.0,5036.0,2445.0,1161.0,0.8829687792110675,148.0,404.0,145.0,6020.0,2246.0,945.0,0.9529602595296026,79.0,316.0,112.0,5848.0,2197.0,893.0,0.9624161073825503,163.0,345.0,156.0,5424.0,2093.0,896.0,0.9440860215053763,92.0,373.0,135.0,5336.0,2159.0,938.0,0.9506488758910621,250.0,641.0,499.0,3052.0,2043.0,1138.0,0.7189524077724585,691.0,1012.0,1440.0,2338.0,3620.0,2560.0,0.23769190047644256,770.0,1090.0,1576.0,2330.0,3717.0,2744.0,0.1930363543266769,747.0,896.0,1250.0,1928.0,3465.0,2731.0,0.21334172435494025,753.0,970.0,1332.0,1946.0,3616.0,2819.0,0.18730933496034166,487.0,717.0,1124.0,1802.0,3257.0,2578.0,0.23171565276828435,509.0,673.0,1046.0,1914.0,3190.0,2494.0,0.29324324324324325,494.0,750.0,1010.0,1958.0,3198.0,2431.0,0.3194070080862534,440.0,665.0,791.0,2158.0,2976.0,2305.0,0.4635469650729061,310.0,568.0,645.0,2722.0,2867.0,1941.0,0.6168696168696168,513.0,802.0,948.0,2622.0,3128.0,2203.0,0.4689075630252101,590.0,749.0,706.0,3068.0,2642.0,1643.0,0.6258611552729201,341.0,553.0,488.0,2610.0,1806.0,1054.0,0.6849580374435119,351.0,504.0,379.0,3764.0,2039.0,1152.0,0.8170407916968381,175.0,303.0,231.0,3062.0,1535.0,853.0,0.8597023990282417,283.0,506.0,451.0,3038.0,1955.0,1173.0,0.7414732014903984,448.0,733.0,945.0,2388.0,2445.0,1709.0,0.43294329432943296,,,,,,,,,,,,,,
138,M,-62.192984711367366,-33.866739821056285,104.195839,BC,19/20,688,331.0,579.0,353.0,3936.0,1805.0,836.0,0.8353928654698065,213.0,489.0,304.0,3702.0,1662.0,762.0,0.8482276585122317,240.0,675.0,466.0,3522.0,1860.0,867.0,0.7662988966900702,297.0,583.0,619.0,2136.0,2041.0,1206.0,0.5506352087114338,370.0,686.0,1018.0,1948.0,2673.0,1709.0,0.3135536075522589,310.0,483.0,737.0,1132.0,2232.0,1659.0,0.21134296415195286,1036.0,1472.0,2026.0,2740.0,4161.0,3045.0,0.1498111624003357,962.0,1346.0,1822.0,2674.0,4094.0,3010.0,0.1895017793594306,800.0,1178.0,1560.0,2756.0,3741.0,2641.0,0.27710843373493976,855.0,1158.0,1660.0,2576.0,3919.0,2838.0,0.2162417374881964,740.0,1072.0,1540.0,2342.0,3694.0,2695.0,0.20659453889747556,728.0,949.0,1448.0,2316.0,3388.0,2428.0,0.23060573857598302,705.0,1054.0,1576.0,2286.0,3592.0,2615.0,0.18384256861729675,687.0,922.0,1342.0,1958.0,3594.0,2920.0,0.18666666666666668,683.0,943.0,1406.0,2050.0,3574.0,2802.0,0.1863425925925926,737.0,980.0,1390.0,2070.0,3695.0,2989.0,0.19653179190751446,1074.0,1274.0,1666.0,2344.0,4090.0,3275.0,0.1690773067331671,900.0,1150.0,1532.0,2166.0,3523.0,2710.0,0.17144402379664686,1124.0,1394.0,1900.0,2700.0,4468.0,3585.0,0.17391304347826084,1074.0,1358.0,1836.0,2568.0,4280.0,3442.0,0.16621253405994552,1050.0,1368.0,1924.0,2656.0,4282.0,3444.0,0.15982532751091702,1096.0,1412.0,1898.0,2934.0,4375.0,3556.0,0.2144039735099338,,,,,,,,,,,,,,
139,M,-62.18867745545205,-33.86481696645301,102.460327,BC,19/20,689,307.0,502.0,296.0,4080.0,1677.0,737.0,0.8647166361974405,139.0,410.0,236.0,3654.0,1489.0,634.0,0.8786632390745501,156.0,483.0,336.0,3560.0,1688.0,745.0,0.8275154004106776,247.0,476.0,574.0,2004.0,2151.0,1220.0,0.5546935608999224,360.0,654.0,1110.0,1936.0,2865.0,1787.0,0.2711753118844386,280.0,414.0,683.0,995.0,2203.0,1641.0,0.1859356376638856,256.0,404.0,617.0,990.0,2201.0,1515.0,0.23210952084629746,364.0,456.0,730.0,1130.0,2378.0,1602.0,0.21505376344086025,1264.0,1764.0,2554.0,3692.0,4542.0,3224.0,0.18219660582772976,1094.0,1534.0,2248.0,3240.0,4491.0,3302.0,0.18075801749271134,865.0,1316.0,1948.0,3172.0,3995.0,2776.0,0.2390625,891.0,1244.0,1864.0,3272.0,3655.0,2519.0,0.2741433021806853,872.0,1316.0,1910.0,3194.0,3808.0,2634.0,0.2515673981191223,707.0,1056.0,1388.0,2918.0,3703.0,2659.0,0.35531816070599165,565.0,921.0,1216.0,3038.0,3423.0,2277.0,0.42830277385989657,695.0,1021.0,1384.0,3108.0,3642.0,2513.0,0.38379341050756893,794.0,1040.0,1132.0,3366.0,3282.0,2099.0,0.4966651845264562,525.0,827.0,846.0,2912.0,2384.0,1482.0,0.5497605109100585,1082.0,1424.0,2066.0,3262.0,4288.0,3080.0,0.22447447447447447,935.0,1208.0,1754.0,2554.0,4027.0,3072.0,0.18570102135561745,1038.0,1410.0,1968.0,2642.0,4340.0,3377.0,0.14620390455531454,993.0,1280.0,1734.0,2578.0,4387.0,3557.0,0.19573283858998144,,,,,,,,,,,,,,
141,S,-62.18217025699937,-33.86641293882906,103.45871,BC,19/20,691,442.0,779.0,545.0,3248.0,2453.0,1548.0,0.7126285262325336,160.0,429.0,175.0,5736.0,2276.0,1041.0,0.9407883606834716,89.0,335.0,143.0,5988.0,2359.0,1014.0,0.9533518186266514,155.0,360.0,165.0,5436.0,2112.0,966.0,0.941081949651848,59.0,341.0,133.0,5152.0,2087.0,996.0,0.9496688741721856,233.0,670.0,371.0,3812.0,1938.0,1009.0,0.8226153478364809,222.0,420.0,632.0,1272.0,2188.0,1569.0,0.33613445378151263,698.0,938.0,1296.0,2208.0,3283.0,2551.0,0.2602739726027397,422.0,697.0,650.0,2630.0,2423.0,1563.0,0.6036585365853658,387.0,675.0,492.0,3276.0,2406.0,1394.0,0.7388535031847133,167.0,547.0,333.0,4276.0,1978.0,1018.0,0.8555001084834021,248.0,525.0,324.0,4420.0,1835.0,887.0,0.863406408094435,197.0,541.0,357.0,4308.0,1909.0,956.0,0.8469453376205788,228.0,573.0,356.0,3942.0,1875.0,984.0,0.8343415542112611,187.0,534.0,446.0,3226.0,1881.0,1080.0,0.7570806100217865,303.0,628.0,597.0,3062.0,2089.0,1272.0,0.6736813336977316,513.0,730.0,643.0,2592.0,1837.0,1158.0,0.6024729520865533,338.0,599.0,623.0,2314.0,1707.0,1063.0,0.5757575757575758,491.0,753.0,760.0,2338.0,2031.0,1385.0,0.5093608779857973,419.0,626.0,634.0,1798.0,1926.0,1370.0,0.4786184210526316,1158.0,1524.0,2024.0,2818.0,3869.0,2920.0,0.16398182569186287,1007.0,1346.0,1840.0,2634.0,4104.0,3239.0,0.17746982565936525,,,,,,,,,,,,,,
143,N,-62.1427507603229,-33.88043410016295,98.923996,BC,19/20,693,354.0,576.0,492.0,2292.0,1172.0,648.0,0.646551724137931,189.0,354.0,339.0,1504.0,795.0,429.0,0.6321215409658166,282.0,462.0,563.0,1538.0,1667.0,976.0,0.4640647310804379,136.0,201.0,235.0,757.0,519.0,293.0,0.5262096774193549,73.0,273.0,290.0,1090.0,855.0,469.0,0.5797101449275363,101.0,209.0,194.0,880.0,652.0,402.0,0.638733705772812,77.0,142.0,162.0,378.0,298.0,220.0,0.4,153.0,232.0,221.0,484.0,351.0,250.0,0.3730496453900709,67.0,143.0,178.0,454.0,370.0,261.0,0.4367088607594937,95.0,199.0,230.0,453.0,349.0,239.0,0.32650073206442165,170.0,315.0,357.0,788.0,827.0,535.0,0.3764192139737991,193.0,291.0,383.0,959.0,903.0,574.0,0.4292101341281669,144.0,319.0,366.0,691.0,581.0,408.0,0.3074739829706717,138.0,323.0,389.0,927.0,901.0,649.0,0.4088145896656535,244.0,446.0,573.0,1256.0,1064.0,729.0,0.373428102788409,321.0,501.0,648.0,1380.0,1122.0,738.0,0.3609467455621302,567.0,673.0,745.0,1450.0,1095.0,702.0,0.3211845102505695,491.0,664.0,744.0,1506.0,1178.0,756.0,0.3386666666666667,586.0,775.0,881.0,1902.0,1897.0,1128.0,0.3668702838663313,173.0,302.0,343.0,1212.0,680.0,419.0,0.5588424437299035,525.0,818.0,841.0,1964.0,1764.0,1025.0,0.4003565062388592,962.0,1214.0,1232.0,2608.0,2455.0,1613.0,0.3583333333333333,,,,,,,,,,,,,,
144,N,-62.14476544454134,-33.88177985667162,98.923996,BC,19/20,694,554.0,746.0,801.0,1872.0,1306.0,816.0,0.4006734006734007,399.0,653.0,677.0,1754.0,1041.0,603.0,0.4430275606746195,475.0,689.0,813.0,1606.0,1258.0,725.0,0.3278214138073584,373.0,575.0,637.0,1522.0,771.0,477.0,0.4099119962945808,550.0,796.0,951.0,1878.0,1448.0,840.0,0.32767762460233296,406.0,551.0,627.0,1454.0,991.0,580.0,0.39740509370494953,432.0,659.0,713.0,1516.0,1086.0,660.0,0.36025123373710183,477.0,666.0,763.0,1598.0,1396.0,827.0,0.35366370182126217,347.0,549.0,688.0,1560.0,1177.0,693.0,0.3879003558718861,435.0,611.0,757.0,1552.0,1287.0,758.0,0.34430489389346036,593.0,807.0,940.0,1858.0,1354.0,761.0,0.3280914939242316,335.0,535.0,720.0,1604.0,1214.0,659.0,0.3803786574870912,395.0,608.0,813.0,1668.0,1198.0,701.0,0.34461910519951633,417.0,642.0,847.0,1612.0,1368.0,802.0,0.3111020740138268,536.0,795.0,1014.0,1830.0,1533.0,952.0,0.2869198312236287,631.0,846.0,1066.0,1848.0,1699.0,1092.0,0.26835964310226496,670.0,832.0,951.0,1686.0,1493.0,935.0,0.2787258248009101,811.0,980.0,1184.0,1948.0,1500.0,968.0,0.24393358876117496,749.0,893.0,1126.0,1972.0,1939.0,1265.0,0.27307940606843123,434.0,567.0,634.0,1544.0,936.0,617.0,0.41781450872359965,631.0,863.0,973.0,1900.0,1680.0,1110.0,0.3226592412112774,848.0,1072.0,1214.0,2210.0,1933.0,1252.0,0.2908878504672897,,,,,,,,,,,,,,
146,S,-62.14146553073525,-33.88390418624725,99.166595,BC,19/20,696,565.0,842.0,848.0,2932.0,3136.0,2144.0,0.5513227513227513,168.0,481.0,241.0,4288.0,2048.0,970.0,0.8935747405608302,75.0,354.0,125.0,5084.0,2024.0,858.0,0.9520061432136686,133.0,332.0,142.0,5248.0,1862.0,767.0,0.9473098330241188,78.0,320.0,119.0,5004.0,1804.0,754.0,0.9535428459886786,209.0,647.0,388.0,3684.0,1882.0,947.0,0.8094302554027505,273.0,466.0,719.0,1300.0,2424.0,1792.0,0.28776622090143633,742.0,1004.0,1460.0,2208.0,3550.0,2702.0,0.2039258451472192,780.0,960.0,1344.0,2048.0,3446.0,2660.0,0.2075471698113208,857.0,1023.0,1430.0,2020.0,3606.0,2778.0,0.17101449275362318,875.0,1106.0,1442.0,2078.0,3421.0,2639.0,0.1806818181818182,808.0,939.0,1290.0,1982.0,3393.0,2615.0,0.2114914425427873,790.0,988.0,1354.0,1998.0,3382.0,2577.0,0.1921241050119332,688.0,865.0,1180.0,1792.0,3302.0,2783.0,0.20592193808882908,810.0,973.0,1254.0,1912.0,3301.0,2663.0,0.2078332280480101,780.0,924.0,1272.0,1854.0,3423.0,2830.0,0.18618042226487524,996.0,1084.0,1362.0,1982.0,3622.0,2970.0,0.1854066985645933,1048.0,1150.0,1480.0,2092.0,3587.0,2842.0,0.1713325867861142,991.0,1158.0,1512.0,2256.0,3936.0,3178.0,0.19745222929936307,942.0,1080.0,1398.0,2084.0,3710.0,3061.0,0.19701321079839174,910.0,1114.0,1484.0,2126.0,3913.0,3311.0,0.1778393351800554,1009.0,1218.0,1582.0,2384.0,4147.0,3520.0,0.2022188603126576,,,,,,,,,,,,,,
148,S,-62.136116196775944,-33.88675897119544,98.998642,BC,19/20,698,714.0,914.0,1168.0,2138.0,3215.0,2641.0,0.29340592861464004,485.0,759.0,852.0,2302.0,2950.0,2452.0,0.4597336715282182,332.0,639.0,599.0,2806.0,2726.0,1921.0,0.6481644640234948,240.0,479.0,245.0,3836.0,2019.0,1064.0,0.8799313893653516,130.0,436.0,254.0,4520.0,2201.0,1124.0,0.8935902806870549,182.0,461.0,223.0,3896.0,1976.0,922.0,0.8917212915756252,320.0,736.0,484.0,3028.0,2058.0,1175.0,0.724373576309795,374.0,578.0,826.0,1876.0,2595.0,1854.0,0.3886010362694301,605.0,794.0,1090.0,1962.0,2876.0,2219.0,0.2857142857142857,624.0,828.0,1112.0,2046.0,3061.0,2422.0,0.29575680810639643,596.0,722.0,1024.0,1638.0,2781.0,2510.0,0.2306536438767844,503.0,634.0,940.0,1568.0,2630.0,2412.0,0.2503987240829346,558.0,754.0,1009.0,1582.0,2721.0,2458.0,0.22115013508297954,425.0,610.0,856.0,1500.0,2596.0,2513.0,0.2733446519524618,578.0,783.0,954.0,1974.0,2647.0,2303.0,0.3483606557377049,525.0,673.0,930.0,1798.0,2716.0,2469.0,0.3181818181818182,605.0,754.0,789.0,2460.0,2543.0,2015.0,0.5143120960295475,341.0,625.0,642.0,2812.0,2469.0,1857.0,0.6282570932252461,402.0,653.0,558.0,3242.0,2035.0,1339.0,0.7063157894736842,323.0,434.0,338.0,2194.0,1283.0,738.0,0.7330173775671406,469.0,756.0,781.0,2620.0,2141.0,1523.0,0.5407233166715671,756.0,1056.0,1416.0,2382.0,2698.0,2047.0,0.2543443917851501,,,,,,,,,,,,,,
150,P,-62.1342404562967,-33.88839298019629,98.60675,BC,19/20,700,724.0,1038.0,1122.0,2776.0,3149.0,2225.0,0.4243201641867624,459.0,746.0,829.0,2272.0,2761.0,1982.0,0.4653337633021606,490.0,881.0,955.0,2500.0,2911.0,1992.0,0.44717800289435605,531.0,721.0,800.0,2354.0,2535.0,1568.0,0.492707672796449,501.0,886.0,1013.0,2720.0,2897.0,1866.0,0.4572729708009644,467.0,722.0,746.0,2532.0,2398.0,1353.0,0.5448444173276388,550.0,832.0,890.0,2532.0,2353.0,1391.0,0.4798363530099357,567.0,869.0,1036.0,2530.0,2702.0,1638.0,0.4189568143578239,558.0,844.0,1062.0,2644.0,2619.0,1645.0,0.4268753372908797,641.0,945.0,1244.0,2634.0,2909.0,1853.0,0.3584321815368747,725.0,968.0,1460.0,2740.0,2970.0,2158.0,0.3047619047619048,599.0,869.0,1410.0,2426.0,2898.0,2157.0,0.26485922836287806,730.0,1084.0,1500.0,2466.0,2913.0,2186.0,0.24357034795763996,550.0,793.0,1182.0,2030.0,2952.0,2333.0,0.2640099626400996,4744.0,4660.0,4656.0,4920.0,4933.0,4392.0,0.02756892230576441,671.0,832.0,1302.0,2110.0,3178.0,2354.0,0.2368112543962485,830.0,998.0,1324.0,2146.0,3106.0,2270.0,0.23688760806916426,724.0,1028.0,1410.0,2386.0,3156.0,2274.0,0.2571127502634352,758.0,1017.0,1228.0,2566.0,2944.0,1946.0,0.3526620980495519,638.0,800.0,832.0,2354.0,2314.0,1451.0,0.477715003138732,692.0,970.0,1052.0,2678.0,2810.0,1880.0,0.4359249329758713,616.0,930.0,930.0,2888.0,3016.0,1977.0,0.5128339444735464,,,,,,,,,,,,,,
151,M,-62.15234366765039,-33.87181594912007,102.077766,BC,19/20,701,292.0,482.0,313.0,3232.0,1643.0,838.0,0.8234132581100141,149.0,393.0,242.0,3244.0,1506.0,740.0,0.8611589213998853,177.0,483.0,289.0,3244.0,1642.0,807.0,0.8363996603453155,239.0,516.0,460.0,2436.0,1747.0,957.0,0.6823204419889503,350.0,643.0,990.0,2280.0,2565.0,1667.0,0.3944954128440367,289.0,433.0,602.0,1100.0,1935.0,1476.0,0.2925969447708578,296.0,446.0,588.0,1220.0,1963.0,1407.0,0.3495575221238938,786.0,1164.0,1628.0,2878.0,3728.0,2550.0,0.2774079005770084,665.0,1028.0,1240.0,3110.0,3138.0,2043.0,0.4298850574712644,622.0,1042.0,1192.0,3120.0,3253.0,2128.0,0.44712430426716143,626.0,968.0,1418.0,2430.0,3501.0,2448.0,0.26299376299376304,612.0,893.0,1470.0,2368.0,3385.0,2407.0,0.23397602918186555,607.0,891.0,1408.0,2232.0,3371.0,2433.0,0.2263736263736264,596.0,772.0,1180.0,1870.0,3376.0,2748.0,0.2262295081967213,522.0,822.0,1262.0,1968.0,3327.0,2582.0,0.21857585139318889,606.0,834.0,1288.0,1990.0,3476.0,2770.0,0.2141549725442343,944.0,1154.0,1506.0,2224.0,3794.0,3078.0,0.19249329758713135,866.0,1124.0,1548.0,2258.0,3653.0,2872.0,0.18654755648975305,1034.0,1238.0,1682.0,2462.0,4120.0,3365.0,0.18822393822393824,872.0,1074.0,1512.0,2158.0,3616.0,2881.0,0.1760217983651226,988.0,1278.0,1742.0,2428.0,4022.0,3308.0,0.1645083932853717,1074.0,1312.0,1794.0,2640.0,4243.0,3560.0,0.19079837618403248,,,,,,,,,,,,,,
153,M,-62.14631119364,-33.872402376282395,101.68588299999999,BC,19/20,703,324.0,541.0,326.0,4748.0,1764.0,771.0,0.8715017737485219,208.0,509.0,293.0,4380.0,1666.0,719.0,0.8745987588273058,241.0,720.0,531.0,4120.0,2015.0,927.0,0.7716620081702859,351.0,638.0,722.0,2464.0,2379.0,1385.0,0.54676710608914,465.0,783.0,1206.0,2368.0,3049.0,1928.0,0.3251259093452714,278.0,420.0,634.0,955.0,2175.0,1670.0,0.20201384518565133,262.0,433.0,645.0,935.0,2215.0,1613.0,0.1835443037974684,938.0,1344.0,1992.0,2956.0,4261.0,3044.0,0.1948261924009701,962.0,1316.0,2012.0,2928.0,4011.0,2870.0,0.1854251012145749,940.0,1332.0,1996.0,2852.0,4196.0,2993.0,0.17656765676567654,833.0,1108.0,1750.0,2576.0,3661.0,2610.0,0.19093851132686085,786.0,1054.0,1712.0,2750.0,3768.0,2756.0,0.2326311071268489,758.0,1156.0,1736.0,2728.0,3821.0,2830.0,0.2222222222222222,706.0,980.0,1466.0,2502.0,3860.0,2955.0,0.2610887096774194,650.0,944.0,1396.0,2762.0,3611.0,2561.0,0.3285233285233285,773.0,1094.0,1606.0,2630.0,3899.0,2866.0,0.2417374881964117,921.0,1168.0,1442.0,2818.0,3829.0,2741.0,0.32300469483568073,848.0,1154.0,1512.0,3110.0,3547.0,2429.0,0.3457377758546084,656.0,884.0,993.0,3414.0,3225.0,2112.0,0.549353301565691,404.0,583.0,630.0,3054.0,2207.0,1345.0,0.6579804560260586,522.0,722.0,731.0,3514.0,2445.0,1495.0,0.6555948174322732,545.0,834.0,883.0,3332.0,2639.0,1693.0,0.5810201660735469,,,,,,,,,,,,,,
